document_id,category,original_text,stemmed_text,word_count,keyword_percentage
16583,Questions,"Publishing toolchain with asciidoc / mardown input, html / pdf output
 I saw  this related question about publishing toolchain but i know many people did lot of work to produce publishing toolchains recently. One great example i found is  this project from akosma. Avdi Grimm shared his work with org-mode in  this project I know there are (should be) many others. What i m looking for, is a publishing toolchain with asciidoc / markdown / textile / org-mode or latex input. i dont want xml input pdf AND html output, epub output is not a requirement for me. What i can author templates in latex / html / css / js. again, no xml. read and write ruby and shell scripts Thanks for help.","publish toolchain with asciidoc / mardown input , html / pdf output i saw this related question about publish toolchain but i know many people do lot of work to produce publishing toolchain recently . one great example i find be this project from akosma . avdi grimm share his work with org-mode in this project i know there be -LRB- should be -RRB- many other . what i m look for , be a publishing toolchain with asciidoc / markdown / textile / org-mode or latex input . i dont want xml input pdf and html output , epub output be not a requirement for me . what i can author template in latex / html / cs / j . again , no xml . read and write ruby and shell script thanks for help .",127,1
16584,Questions,"Function not writing to . xls correctly . Python 2. 7. 1
 When I check my Excel file it only writes one line of data which is the last input. def Table(fn, fe): tablist=[@AAUG, @GCGA, @AGCG, @TCGA@]fout=Table(tablist, 'abc. xls') It is supposed to output this: Instead, my output looks like this: and return the name of file being written. Why is it only writing data for the last element of the string?","function not write to . xl correctly . python 2 . 7 . 1 when i check my excel file it only write one line of data which be the last input . def table -LRB- fn , fe -RRB- : tablist = -LRB- @ aaug , @ gcga , @ agcg , @ tcga @ -RRB- fout = table -LRB- tablist , ` abc . xl ' -RRB- it be suppose to output this : instead , my output look like this : and return the name of file be write . why be it only write data for the last element of the string ?",72,1
16585,Questions,"Excel Cell Splitting in Java
 Need a help regarding Java code to split an Excel cell using Java. Java program to export to excel.","excel cell splitting in java need a help regard java code to split an excel cell use java . java program to export to excel .",24,0.5
16586,Questions,"What reasons exist for using NHibernate? 
 For those people that use NHibernate and similar stuff, why do you use it? To me, it seems easier to write the SQL manually.","what reason exist for use nhibernate ? for those people that use nhibernate and similar stuff , why do you use it ? to me , it seem easy to write the sql manually .",31,1
16587,Questions,"How should I deal with C to JSON Serialization and circular references? 
 I am using the System. Web. Script. Serialization. JavaScriptSerializer contained in System. Web. Extentions DLL. I have several circular references such as a basic many-to-many relationship and a parent-child relationship. How can I deal with these? One idea we had was to replace actual object references with Foreign Keys. For example, instead of this: We would do this: I thought about using the ScriptIgnore Attribute but how do you even use that with Many-to-Many relationships? Advice and suggestions would be appreciated. Thanks! Edit: Here are some example classes for the Many-to-Many Relationship.","how should i deal with c to json serialization and circular reference ? i be use the system . web . script . serialization . javascriptserializer contain in system . web . extention dll . i have several circular reference such as a basic many-to-many relationship and a parent-child relationship . how can i deal with these ? one idea we have be to replace actual object reference with foreign key . for example , instead of this : we would do this : i think about use the scriptignore attribute but how do you even use that with many-to-many relationship ? advice and suggestion would be appreciate . thanks ! edit : here be some example class for the many-to-many relationship .",105,0.5
16588,Questions,"Getting data for foreach loop in smarty
 I am trying to use smarty for a new website but I have a little problem assign data from a sql query to a smartyt foreach loop. I do not get any data from the query to my template. In my class. designs. php I have this: and my index. php and in index. tpl I have this: It just print No result and I am getting a Undefined index designs error.","get data for foreach loop in smarty i be try to use smarty for a new website but i have a little problem assign data from a sql query to a smartyt foreach loop . i do not get any data from the query to my template . in my class . design . php i have this : and my index . php and in index . tpl i have this : it just print no result and i be get a undefined index design error .",79,1
16589,Questions,"BU. MP sdk : Send message to channel / user
 First of all. what is the difference between the two? Can multiple users be subscribing on the same channel? Second of all, i can send a message across to the other phone i'm bumping with from the code that defines the BroadcastReceiver AFAIK the session then remains open and I can send subsequent messages. I have no idea how to do that. I really wish the bump api had (better) docs : ( any help will be greatly appreciated.","bu . mp sdk : send message to channel / user first of all . what be the difference between the two ? can multiple user be subscribe on the same channel ? second of all , i can send a message across to the other phone i 'm bump with from the code that define the broadcastreceiver afaik the session then remain open and i can send subsequent message . i have no idea how to do that . i really wish the bump api have -LRB- better -RRB- doc : -LRB- any help will be greatly appreciate .",89,0.5
16590,Questions,"EF : DeleteObject() in foreach loop
 With Entity Framework, I try to delete some objects from my object context like that : With this code, I have a Collection Was Modified Exception. So, how can I do a batch delete ?","ef : deleteobject -LRB- -RRB- in foreach loop with entity framework , i try to delete some object from my object context like that : with this code , i have a collection be modify exception . so , how can i do a batch delete ?",41,0.2
16591,Questions,"jqueryui modal dialog effects
 How can i apply effects to the modal window which contain login form. I want to apply shake effect for the dialog when use submitted the wrong details. This code is failed This is applying the effect to only form not for modal dialog. Is there any way to apply the effect?","jqueryui modal dialog effect how can i apply effect to the modal window which contain login form . i want to apply shake effect for the dialog when use submit the wrong detail . this code be fail this be apply the effect to only form not for modal dialog . be there any way to apply the effect ?",56,0.25
16592,Questions,"Trying to retrieve post meta
 I have created a meta box that allows users to add an additional name/id to their post. From what I can tell it is adding the meta information correctly because when I edit a post that has a custom name/ID it shows up in the input box by default as it should. So my issue is that I am trying to pull the custom ID/name and use it as an additional ID tag in the code. Although it is not retrieving anything. When I use the code in my theme and check the html on the page the ID is showing ID=@. So for some reason it is not pulling anything. Can anyone see an issue? If I change get_the_ID() to the_ID() then it returns a value but it is the post ID instead of the custom id the user entered into the feild. EDIT: I was able to figure it out by echoing the function instead of storing it in a variable, along with Mannys suggestion . Here is the updated code.","try to retrieve post meta i have create a meta box that allow user to add an additional name/id to their post . from what i can tell it be add the meta information correctly because when i edit a post that have a custom name/id it show up in the input box by default as it should . so my issue be that i be try to pull the custom id/name and use it as an additional id tag in the code . although it be not retrieve anything . when i use the code in my theme and check the html on the page the id be show id = @ . so for some reason it be not pull anything . can anyone see an issue ? if i change get the id -LRB- -RRB- to the id -LRB- -RRB- then it return a value but it be the post id instead of the custom id the user enter into the feild . edit : i be able to figure it out by echo the function instead of store it in a variable , along with manny suggestion . here be the update code .",178,0.2
16593,Questions,"Rails and Oracle Enhanced Active record adapter
 From IRB i am able to connect to oracle database using. Establish a connection to Oracle But when i try to run migration it fails with ORA-01017: invalid username/password; logon deniedand my database. yml looks like this Any reason how do i connect to the database using the database. yml using a nill username and nil password","rail and oracle enhanced active record adapter from irb i be able to connect to oracle database use . establish a connection to oracle but when i try to run migration it fail with ora-01017 : invalid username/password ; logon deniedand my database . yml look like this any reason how do i connect to the database use the database . yml use a nill username and nil password",64,0
16594,Questions,"json vs big js array
 im making a jquery autocomplete, i have something between 10~20k registers the data is static (i'll run a update script when i need) and i can choose to get the file from a json or embed in the page in a single line, like: which one should i choose, perfomance wise? (also im worried about crashing/lagging peoples browser). and how about XML? btw my php script is already using a cache system for the html","json v big j array im make a jquery autocomplete , i have something between 10 ~ 20k register the data be static -LRB- i 'll run a update script when i need -RRB- and i can choose to get the file from a json or embed in the page in a single line , like : which one should i choose , perfomance wise ? -LRB- also im worried about crashing/lagg people browser -RRB- . and how about xml ? btw my php script be already use a cache system for the html",80,0.3333333333333333
16595,Questions,"Why do we need Application Server in Java
 Why do we need Application Server in Java like JBoss or WebSphere. Is it possible that we develop large scale website only with Java (Apache Tomcat). Where thousand of user connect on site at a moment. An example is a website like b2b. What is the cost of a Application Server? I will be thankful if you compare price among different application server and if there is any free version kindly highlight it.","why do we need application server in java why do we need application server in java like jbos or websphere . be it possible that we develop large scale website only with java -LRB- apache tomcat -RRB- . where thousand of user connect on site at a moment . an example be a website like b2b . what be the cost of a application server ? i will be thankful if you compare price among different application server and if there be any free version kindly highlight it .",81,0.3333333333333333
16596,Questions,"flash show about: blank warning message after redirect and try external interface
 I am building a browswer extensionThe extension embeds swf after navigating to a page at the beginning of the bodyAfter the swf is added I call an javascript function from within the swfusing ExternalInterface. callIt usually works fineBut I have a problem when using IE8 or IE7 navigateing to  I get this warning message: @Adobe Flash Player has stopped a potentially unsafe operation. The following local application on your computer or network: about: blankis trying to communicate with this Internet-enabled location: www. google. com It seems somehow related to the fact that the page redirect itselfI see the swf loaded at:  and right after that loaded again at: https_//passwort. telering. at/ssomd/tr/login. html It does not happen in other browsers, I checked in FF, Chrome, IE9 The problem also happens when navigating to https_//passwort. telering. at/ssomd/tr/ directlyBut when navigating to https_//passwort. telering. at/ssomd/tr/login. html directly it does not happen I would appreciate any help (I used _ instead of : in the links because of the limit)","flash show about : blank warning message after redirect and try external interface i be build a browswer extensionthe extension embed swf after navigate to a page at the beginning of the bodyafter the swf be add i call an javascript function from within the swfus externalinterface . callit usually work finebut i have a problem when use ie8 or ie7 navigate to i get this warning message : @ adobe flash player have stop a potentially unsafe operation . the follow local application on your computer or network : about : blanki try to communicate with this internet-enabled location : www . google . com it seem somehow relate to the fact that the page redirect itselfi see the swf load at : and right after that load again at : http / / passwort . teler . at/ssomd/tr / login . html it do not happen in other browser , i check in ff , chrome , ie9 the problem also happen when navigate to http / / passwort . teler . at/ssomd/tr / directlybut when navigate to http / / passwort . teler . at/ssomd/tr / login . html directly it do not happen i would appreciate any help -LRB- i use instead of : in the link because of the limit -RRB-",180,1
16597,Questions,"Using prefixes in Wordpress
 I have a question about prefixes that pro Wordpress themes tend to use. Example: Why 'sprout' is there? What is it good for? Thank you.","use prefix in wordpres i have a question about prefix that pro wordpress theme tend to use . example : why ` sprout ' be there ? what be it good for ? thank you .",29,0
16598,Questions,"Geo Fencing in Android
 I am trying to build geo fencing in my android application. however i am not clear with this idea. whenever user opens my app, i want to see if he is in any AMC theater. how do i do that? should i use latitude longitude values or i should use physical address? if i use lat lon values how accurate will the output be? if i go for physical address, how time efficient will it be? i have currently written a code wherein i have hardcoded the values. but thats not going to work for real app. my app can track users coordinates but i am not clear how this data can b put to use.","geo fencing in android i be try to build geo fence in my android application . however i be not clear with this idea . whenever user open my app , i want to see if he be in any amc theater . how do i do that ? should i use latitude longitude value or i should use physical address ? if i use lat lon value how accurate will the output be ? if i go for physical address , how time efficient will it be ? i have currently write a code wherein i have hardcod the value . but that not go to work for real app . my app can track user coordinate but i be not clear how this data can b put to use .",120,1
16599,Questions,"Flex 4 converting array. length into a string
 so I am trying to assign a number to a variable that is dynically generated from a binded array. when i try and assign it and trace it out nothing happens, which means I am obviously doing something wrong but I am not sure? just for fun i decided to bind the data to a label like so. and that work and updated properly, but when running in debug mode i got this warning. so what would be the best method of assigning the array to a variable to use throughout my application thanks in advance for any help","flex 4 convert array . length into a string so i be try to assign a number to a variable that be dynically generate from a binded array . when i try and assign it and trace it out nothing happen , which mean i be obviously do something wrong but i be not sure ? just for fun i decide to bind the data to a label like so . and that work and update properly , but when run in debug mode i get this warning . so what would be the best method of assign the array to a variable to use throughout my application thanks in advance for any help",107,0.25
16600,Questions,"Two table counters and hyperref links
 I have a document with two sets of tables. The first set, numbered 1 to 5, are in the main body of the text. The second, numbered 1 to 3, are in an appendix. When I use ef to link to one of the tables in the appendix, the hyperlink in the PDF file links to the corresponding table in the main section (so a link to appendix table 1 links to main table 1). This warning message is provided: Clearly this is a counter problem: when I reset the table counter in the appendix, there are two tables with a counter of 1 and hyperref just points to the first one. Related problems have been discussed on this forum, and a number of discussions can be found online, but I haven't been able to figure out a solution to this particular problem. (It seems more straightforward to fix the problem for page numbers. ) Also, I get the sense that the aliascnt package could work here, but I can't figure out how to make it work.","two table counter and hyperref link i have a document with two set of table . the first set , number 1 to 5 , be in the main body of the text . the second , number 1 to 3 , be in an appendix . when i use ef to link to one of the table in the appendix , the hyperlink in the pdf file link to the corresponding table in the main section -LRB- so a link to appendix table 1 link to main table 1 -RRB- . this warning message be provide : clearly this be a counter problem : when i reset the table counter in the appendix , there be two table with a counter of 1 and hyperref just point to the first one . related problem have be discuss on this forum , and a number of discussion can be find online , but i have n't be able to figure out a solution to this particular problem . -LRB- it seem more straightforward to fix the problem for page number . -RRB- also , i get the sense that the aliascnt package could work here , but i ca n't figure out how to make it work .",183,0.6666666666666666
16601,Questions,"Has anyone successfully run Sparkleshare on a Mac? 
 I have Sparkleshare running with a local gitolite server and several Ubuntu clients. Unfortunately I've had no luck with Macs. The file downloads and unzips, but fails to launch.","have anyone successfully run sparkleshare on a mac ? i have sparkleshare run with a local gitolite server and several ubuntu client . unfortunately i 've have no luck with mac . the file download and unzip , but fail to launch .",38,0.6666666666666666
16602,Questions,"Where does OS-X store Mail. app data - and likewise for other email clients
 I would like to make them store data in a encrypted location. I am also interested in Thunderbird, postbox etc.","where do os-x store mail . app data - and likewise for other email client i would like to make them store data in a encrypt location . i be also interested in thunderbird , postbox etc.",34,0
16603,Questions,"Suggest tool to convert cpp code to UML class diagram
 I want to propose some class interface changes in my project. I feel that changes would be best explained using UML class diagrams. My project code base is in C++ (RHEL). Could you please tell me any open source/free tool that works on linux (ubuntu gnome - so preferably gtk app) and can help me to generate the class diagrams given the class declaration for the same. Thanks, Amey","suggest tool to convert cpp code to uml class diagram i want to propose some class interface change in my project . i feel that change would be best explain use uml class diagram . my project code base be in c + + -LRB- rhel -RRB- . could you please tell me any open source/free tool that work on linux -LRB- ubuntu gnome - so preferably gtk app -RRB- and can help me to generate the class diagram give the class declaration for the same . thanks , amey",79,0.75
16604,Questions,"Examine data in windbg when a break on address (ba) breakpoint is hit
 I'd like to create a breakpoint such that it will create another one-time breakpoint that will 'dd' a certain memory address when that memory is written to. So when the breakpoint is hit, I'd like to run a command like: Since this breakpoint is being created by another breakpoint (and could potentially be called several times), I can't specify the breakpoint number. Otherwise I could use a pseudo register like '$bp3' to get the memory address of breakpoint 3 Would anyone have any thoughts on how to create a breakpoint command that can 'dd' the memory address of the breakpoint? Thank you!","examine data in windbg when a break on address -LRB- ba -RRB- breakpoint be hit i 'd like to create a breakpoint such that it will create another one-time breakpoint that will ` dd ' a certain memory address when that memory be write to . so when the breakpoint be hit , i 'd like to run a command like : since this breakpoint be be create by another breakpoint -LRB- and could potentially be call several time -RRB- , i ca n't specify the breakpoint number . otherwise i could use a pseudo register like ' $ bp3 ' to get the memory address of breakpoint 3 would anyone have any thought on how to create a breakpoint command that can ` dd ' the memory address of the breakpoint ? thank you !",115,1
16605,Questions,"How can I specify a Windows drive letter when using subversion svn+ssh
 How can I specify a Windows drive letter when using subversion svn+ssh? Is it even possible? On one system this works: But on that machine, all of svn and the repository and where ssh logs into are all on the C: drive. On a new machine, the subversion repository is on the N: drive, but ssh and the svn command live on the C: drive. I haven't been able to come up with a path specification that finds my repository (the repository is in this directory: N: PreserveRepositoriesjbp) Note that I can access it when I am logged into the machine via this command: As an example here is a call that FAILS using svn+ssh","how can i specify a window drive letter when use subversion svn + ssh how can i specify a window drive letter when use subversion svn + ssh ? be it even possible ? on one system this work : but on that machine , all of svn and the repository and where ssh log into be all on the c : drive . on a new machine , the subversion repository be on the n : drive , but ssh and the svn command live on the c : drive . i have n't be able to come up with a path specification that find my repository -LRB- the repository be in this directory : n : preserverepositoriesjbp -RRB- note that i can access it when i be log into the machine via this command : as an example here be a call that fail use svn + ssh",127,1
16606,Questions,"Session tracking using Httpsession Object if Cookies is disabled at browser
 How can we manage session Object if the cookies is disabled ? . how url encoding is used for this?","session tracking use httpsession object if cookie be disabled at browser how can we manage session object if the cookie be disabled ? . how url encoding be use for this ?",31,0
16607,Questions,"Using BIGNUM (openssl) in iOS. Tutorial? 
 I need to use big numbers in my Objective C++ project, and I would like to use the bignum library from openssl. However, I can find any nice tutorial on how to use it. The openssl documentation is actually quite poor, and I can't find an other one that can be understandable for a novice like me. Right now, I have a NSMutableArray contaning a 33 NSNumber. I would like to create a BIGNUM of 33 numbers long from this NSMutableArray. But I can't find how to do.","use bignum -LRB- openssl -RRB- in io . tutorial ? i need to use big number in my objective c + + project , and i would like to use the bignum library from openssl . however , i can find any nice tutorial on how to use it . the openssl documentation be actually quite poor , and i ca n't find an other one that can be understandable for a novice like me . right now , i have a nsmutablearray contan a 33 nsnumber . i would like to create a bignum of 33 number long from this nsmutablearray . but i ca n't find how to do .",95,0.5
16608,Questions,"Product of Matrices
 Are there two matrices $A_{m	imes n}$, and $B_{n	imes m}$ such that $A. B=I_{m}$ and $B. A=I_{n}$ (here $m
eq n$)","product of matrix be there two matrix $ a -LCB- m imes n -RCB- $ , and $ b -LCB- n imes m -RCB- $ such that $ a. b = i -LCB- m -RCB- $ and $ b. a = i -LCB- n -RCB- $ -LRB- here $ m eq n $ -RRB-",22,0
16609,Questions,"How to Just undo a git pull? 
 Another developer has been merging unnecessary commits to the master and was pushing them to origin master for quite sometime. I made a small update today and pushed to origin master; and unaware of what he was doing I made a git pull in production. As a result his unnecessary commits also went to production. I don't know to which revision I have to reset back to in the production. How can I just go back to the state before I did the git pull on production. Please help me! !","how to just undo a git pull ? another developer have be merge unnecessary commit to the master and be push them to origin master for quite sometime . i make a small update today and push to origin master ; and unaware of what he be do i make a git pull in production . as a result his unnecessary commit also go to production . i do n't know to which revision i have to reset back to in the production . how can i just go back to the state before i do the git pull on production . please help me ! !",99,1
16610,Questions,"How to write an XML file without header in Python? 
 when using Python's stock XML tools such as xml. dom. minidom for XML writing, a file would always start off like &lt; ? xml version=@1. 0? &gt; [. While this is perfectly legal XML code, and it's even recommended to use the header, I'd like to get rid of it as one of the programs I'm working with has problems here. I can't seem to find the appropriate option in xml. dom. minidom , so I wondered if there are other packages which do allow to neglect the header. Cheers, Nico","how to write an xml file without header in python ? when use python 's stock xml tool such as xml . dom . minidom for xml writing , a file would always start off like &lt; ? xml version = @ 1 . 0 ? &gt; -LRB- . while this be perfectly legal xml code , and it ' even recommend to use the header , i 'd like to get rid of it as one of the program i 'm work with have problem here . i ca n't seem to find the appropriate option in xml . dom . minidom , so i wonder if there be other package which do allow to neglect the header . cheer , nico",102,1
16611,Questions,"PhoneGap/Cordova, Ripple Emulator, CORS & JSONP
 Attempting to use the Ripple Emulator to test a PhoneGap application. We're making requests to the server and receiving: ERROR: cordova : : XMLHttpRequest : : setRequestHeader does not work with JSONP. a) CORS is enabled on the server and the client b) The requests work in the browser c) The requests work on the mobile device d) I enabled the Allow access to file URLs in the settings for the Ripple Chrome Extension. e) I launched chrome with the flags: --disable-web-security --allow-file-access-from-files Does Ripple Emulator support CORS httprequest or only jsonp? If it supports a call from more than just JSONP then I could use some assistance on implementation. Thank you!","phonegap/cordova , ripple emulator , cor & jsonp attempt to use the ripple emulator to test a phonegap application . we 're make request to the server and receiving : error : cordova : : xmlhttprequest : : setrequestheader do not work with jsonp . a -RRB- cor be enable on the server and the client b -RRB- the request work in the browser c -RRB- the request work on the mobile device d -RRB- i enable the allow access to file url in the setting for the ripple chrome extension . e -RRB- i launch chrome with the flag : -- disable-web-security -- allow-file-access-from-file do ripple emulator support cor httprequest or only jsonp ? if it support a call from more than just jsonp then i could use some assistance on implementation . thank you !",118,1
16612,Questions,"Trap Ctrl+C and repeat the while loop in Bash
 I was trying to trap Ctrl C or Ctrl Z and clear the screen and repeat the loop without exiting – it's working but I need to press Enter to repeat the loop. When pressing Ctrl C or Ctrl Z it clears the screen but does not display the menu again. I want to use this as a logon script where a user logs in and only gets this menu to work. If the user enters Ctrl C or Ctrl Z the script has to redisplay the menu, without coming to shell.","trap ctrl + c and repeat the while loop in bash i be try to trap ctrl c or ctrl z and clear the screen and repeat the loop without exit -- it ' work but i need to press enter to repeat the loop . when press ctrl c or ctrl z it clear the screen but do not display the menu again . i want to use this as a logon script where a user log in and only get this menu to work . if the user enter ctrl c or ctrl z the script have to redisplay the menu , without come to shell .",101,0.5
16613,Questions,"iPhone, record sounds from speaker and microphone simultaneously
 im trying to record sounds from speaker and microphone simultaneously in iPhone. i used AVAudioRecorder and AVAudioSession to implement this, but it doesn't work. only sound recorded is from microphone. i've already read articles above in stackoverflow. com  Record AVAudioPlayer output using AVAudioRecorder and similar questions and answers. is there any good references or classes to implement it? thanks in advance.","iphone , record sound from speaker and microphone simultaneously im try to record sound from speaker and microphone simultaneously in iphone . i use avaudiorecorder and avaudiosession to implement this , but it do n't work . only sound record be from microphone . i 've already read article above in stackoverflow . com record avaudioplayer output use avaudiorecorder and similar question and answer . be there any good reference or class to implement it ? thanks in advance .",70,1
16614,Questions,"Can't filter more than one select box using chained selects with Jquery/ajax
 Hi I am trying to add multiple chained selects with Jquery and Ajax, The problem is that I can only get one select box to call content at a time. When I select a category type the next select box filters the regions, the problem is I can't filter the publications once this is done. If I don't select any options from the category drop down list and I select a region then the publications are filtered. All options are shown by default for both the regions and publications drop downs, I don't want the select boxes hidden. Here's the html: The Jquery $(document). ready(function() The server side code just runs queries using the data passed from the post variable. I would appreciate any assistance guys. Thanks","ca n't filter more than one select box use chained select with jquery/ajax hi i be try to add multiple chained select with jquery and ajax , the problem be that i can only get one select box to call content at a time . when i select a category type the next select box filter the region , the problem be i ca n't filter the publication once this be do . if i do n't select any option from the category drop down list and i select a region then the publication be filter . all option be show by default for both the region and publication drop down , i do n't want the select box hide . here ' the html : the jquery $ -LRB- document -RRB- . ready -LRB- function -LRB- -RRB- the server side code just run query use the data pass from the post variable . i would appreciate any assistance guy . thanks",139,0.3333333333333333
16615,Questions,"Infopath 2007 form ID not working
 I have a legacy Infopath solution(2007/Moss) created by someone else that's not working correctly. There is an ID field that's supposed to display in the form during data entry - it displays NaN instead. When the form is submitted, it is supposed to save the ID as part of the form filename- That's not working either. Everything else about the form works correctly. When the form is opened, I get the error - An error occurred accessing a data source. An entry has been added to the Windows event log of the server. Log ID: 5566, which I have been unable to troubleshoot further. I am currently at a loss as to want to look at next. If I 'design' the form in Infopath, all the data connection properties look as I expect them to. Typically the 5566 eventid corresponds to an authentication issue, but the user can submit the rest of the form correctly, so I don't see how that could be the problem.","infopath 2007 form id not work i have a legacy infopath solution -LRB- 2007/moss -RRB- create by someone else that ' not work correctly . there be an id field that ' suppose to display in the form during data entry - it display nan instead . when the form be submit , it be suppose to save the id as part of the form filename - that ' not work either . everything else about the form work correctly . when the form be open , i get the error - an error occur access a data source . an entry have be add to the window event log of the server . log id : 5566 , which i have be unable to troubleshoot far . i be currently at a loss as to want to look at next . if i ` design ' the form in infopath , all the data connection property look as i expect them to . typically the 5566 eventid correspond to an authentication issue , but the user can submit the rest of the form correctly , so i do n't see how that could be the problem .",171,1
16616,Questions,"What's the size of a 1px x 1px square? 
 I'm coding a symmetry heavy program, and things aren't working as expected. One of the possible reasons is that I'm misinterpreting the measure units. In a Flash and AS3 context, what's the size of a 1px x 1px square? Is it drawing just one pixel? Is a 1px x 1px square nothing more than a pixel? As in: Are these examples correct? In other words, is a 1px x 1px square a dot and not a square?","what ' the size of a 1px x 1px square ? i 'm cod a symmetry heavy program , and thing be n't work as expect . one of the possible reason be that i 'm misinterpret the measure unit . in a flash and as3 context , what ' the size of a 1px x 1px square ? be it draw just one pixel ? be a 1px x 1px square nothing more than a pixel ? as in : be these example correct ? in other word , be a 1px x 1px square a dot and not a square ?",87,0.5
16617,Questions,"ssh via multiple hosts
 To get to my machine in my office, at the moment I am doing this: Is there an easy way of automating this process, perhaps a single command that I can use at my end?","ssh via multiple host to get to my machine in my office , at the moment i be do this : be there an easy way of automate this process , perhaps a single command that i can use at my end ?",39,0.5
16618,Questions,"Windows Vista stops working when I am using Roxio to convert video files
 I am using ROXIO to: copy DVD file to my computer trim a section of the video convert the file to  WMV and this is where Windows Vista gives the message that the program cannot continue. I have followed all of the instructions from ROXIO support to clean my system and do a new install. It still does not work. How can I resolve the problem?","window vista stop work when i be use roxio to convert video file i be use roxio to : copy dvd file to my computer trim a section of the video convert the file to wmv and this be where window vista give the message that the program can not continue . i have follow all of the instruction from roxio support to clean my system and do a new install . it still do not work . how can i resolve the problem ?",80,0
16619,Questions,"What's the difference between features in Karaf and OBR
 I am looking into ways to deploy and update an OSGI (Karaf, specifically) application. It seems that there are several options. One is to use The OSGi Bundle Repository (OBR), another is to use Features in Karaf, and the third is to use  Karaf Cave . I'm not really sure how these options are really different. They all seem to be doing the same things. Are they just different implementations of the same functionality? Could someone please explain the differences or provide some recommendations?","what ' the difference between feature in karaf and obr i be look into way to deploy and update an osgi -LRB- karaf , specifically -RRB- application . it seem that there be several option . one be to use the osgi bundle repository -LRB- obr -RRB- , another be to use feature in karaf , and the third be to use karaf cave . i 'm not really sure how these option be really different . they all seem to be do the same thing . be they just different implementation of the same functionality ? could someone please explain the difference or provide some recommendation ?",94,0.5
16620,Questions,"ReadToEnd Works - ReadLine Doesn't","readtoend work - readline do n't",5,0.5
16621,Questions,"How to retrive form value using execScript in VB6? 
 Say, this is my code Dim Address as string WebBrowser1. Document. parentWindow. execScript(var a = document. form1. address. text, JavaScript) how can i extract the value of document. form1. address. text to my VB6 variable Address ?","how to retrive form value use execscript in vb6 ? say , this be my code dim address as string webbrowser1 . document . parentwindow . execscript -LRB- var a = document . form1 . address . text , javascript -RRB- how can i extract the value of document . form1 . address . text to my vb6 variable address ?",47,1
16622,Questions,"Distinct records when joined with a table in SQL Server
 How do I get top 1 record for each product from the query below?","distinct record when join with a table in sql server how do i get top 1 record for each product from the query below ?",24,0
16623,Questions,"Is it safe to have tell Apache server to handle . js and . css files as PHP? 
 Based on an answer I saw in this question:  answer-984020 Link I'm wondering, is this a safe thing to do? Suppose I implement this and a page gets requested that has a couple of JS and CSS files linked to it. Are the textfiles simply sent or does the server first parse them? Don't have a server to test it right now. Also, is this a common method of working? I'm thinking that setting up your files so you always get the correct implementation based on user input can be pretty hard when it comes to CSS and JavaScript.","be it safe to have tell apache server to handle . j and . cs file as php ? base on an answer i saw in this question : answer-984020 link i 'm wonder , be this a safe thing to do ? suppose i implement this and a page get request that have a couple of j and cs file link to it . be the textfile simply send or do the server first parse them ? do n't have a server to test it right now . also , be this a common method of work ? i 'm think that set up your file so you always get the correct implementation base on user input can be pretty hard when it come to cs and javascript .",119,1
16624,Questions,"Report viewer width problem in Mozila
 Report viewer width/height is not display properly in Mozila Firefox , but perfectly displayed in IE . Dispaly size in Mozila is 450 width and 175 height and perfectly in IE shown in full page. I have set width in px instead of %age but getting same. Does anyone have solution of this issue? here is my . aspx page source","report viewer width problem in mozila report viewer width/height be not display properly in mozila firefox , but perfectly display in ie . dispaly size in mozila be 450 width and 175 height and perfectly in ie show in full page . i have set width in px instead of % age but get same . do anyone have solution of this issue ? here be my . aspx page source",67,0
16625,Questions,"What happens when you increment an integer beyond its max value? 
 In Java what happens when you increment an int (or byte/short/long) beyond it's max value ? Does it wrap around to the max negative value ? Does AtomicInteger. getAndIncrement() also behave in the same manner ?","what happen when you increment an integer beyond its max value ? in java what happen when you increment an int -LRB- or byte/short/long -RRB- beyond it ' max value ? do it wrap around to the max negative value ? do atomicinteger . getandincrement -LRB- -RRB- also behave in the same manner ?",48,0.5
